数据来源,内容,点赞数,情绪标签,意图标签,提及产品,产品属性标签,发布时间
C酱1区,最高那个，299，不过我感觉现在活动更便宜,0,中性,吐槽不满,,,2025-08-07 17:11:42
C酱1区,又不在了！？！,0,中性,其他,,,2025-08-07 17:13:29
C酱1区,黄油小姐属于慢玩款，娜娜子次级些，细化🐻的可以入,0,正面,吐槽不满,黄油小姐,通道刺激度,2025-08-07 17:15:28
C酱1区,就这几天,0,中性,其他,,,2025-08-07 17:36:07
C酱1区,喜欢大🐻就会很喜欢娜娜子,0,正面,其他,,,2025-08-07 17:40:10
C酱1区,我帮你选不了,0,中性,其他,,,2025-08-07 17:43:28
C酱1区,还挺刺🐔的,0,中性,其他,,,2025-08-07 17:44:04
C酱1区,看个人喜欢和需求~,0,正面,其他,,,2025-08-07 17:44:38
C酱1区,好！,0,正面,其他,,,2025-08-07 17:44:48
C酱1区,下半个月⑧,0,中性,其他,,,2025-08-07 17:45:18
C酱1区,已经在路上了,0,中性,使用反馈,,,2025-08-07 17:45:48
C酱1区,还不错,0,正面,其他,,,2025-08-07 18:15:39
C酱1区,据说mini的通道更紧致来着,0,中性,其他,,通道,2025-08-07 20:48:09
C酱1区,新手多放点润滑就行,0,正面,其他,,收纳,2025-08-07 20:50:08
C酱1区,多少钱买的哥,10,中性,咨询问题,,,2025-08-08 09:09:23
C酱1区,要洗！不洗不救臭了，还容易滋生细菌,0,负面,其他,,气味、清洗,2025-08-08 09:39:22
C酱1区,我不信！,0,中性,其他,,,2025-08-08 09:40:24
C酱1区,星梨奈活动期价格很香,0,正面,其他,星梨奈,气味,2025-08-08 09:43:23
C酱1区,小学就开始了,0,中性,其他,,,2025-08-08 09:48:01
C酱1区,,0,中性,其他,,,2025-08-08 09:49:24
C酱1区,,0,中性,其他,,,2025-08-08 09:59:43
C酱1区,挺有型的,0,中性,其他,,,2025-08-08 10:08:37
C酱1区,道具有润滑液，加温棒，吸湿棒，保护粉，丝袜，小衣服，红丸，收纳箱,0,正面,其他,,收纳、清洗,2025-08-08 10:11:45
C酱1区,送我,0,中性,其他,,,2025-08-08 10:12:57
C酱1区,👌,0,中性,其他,,,2025-08-08 10:16:33
C酱1区,看过图高度好像跟奶茶袋子的高度差不多,0,中性,其他,,通道刺激度,2025-08-08 10:23:12
C酱1区,😋,0,中性,其他,,,2025-08-08 10:23:52
C酱1区,hhh这图点开才发现是GIF,0,中性,使用反馈,,,2025-08-08 10:26:13
C酱1区,🈶活动，我买的时没,0,中性,其他,,,2025-08-08 10:35:07
C酱1区,在宿舍不用吗？能忍住,0,中性,其他,,,2025-08-08 11:41:41
C酱1区,没办法，六人寝室，人太多了不敢用,0,中性,其他,,,2025-08-08 11:42:42
C酱1区,我都在宿舍玩的，都是男的室友也能理解的,0,中性,其他,,,2025-08-08 11:44:18
C酱1区,想要个电动杯，价格贵吗？,0,负面,其他,,电动功能,2025-08-08 11:45:06
C酱1区,三斤左右，小型半身,0,中性,其他,,,2025-08-08 11:57:11
C酱1区,我觉得可以，而且声音还小,0,正面,使用反馈,,噪音,2025-08-08 11:58:13
C酱1区,花洒冲洗通道，流水洗，挺好洗的,0,正面,其他,,通道、清洗,2025-08-08 12:38:22
C酱1区,是的！前后通道体感有区别,0,中性,其他,,通道,2025-08-08 12:38:55
C酱1区,星梨奈只有三斤，宿舍用还行吧～,0,正面,其他,星梨奈,,2025-08-08 14:02:12
C酱1区,很有视觉吸引力,0,中性,其他,,,2025-08-08 14:03:30
C酱1区,比我入得便宜🤔,0,中性,其他,,,2025-08-08 14:09:10
C酱1区,星梨奈我入手的不到200,0,中性,购买意向,星梨奈,,2025-08-08 15:05:47
C酱1区,娜娜子,0,中性,其他,,,2025-08-08 16:16:46
C酱1区,同蹲！,0,中性,其他,,,2025-08-08 16:17:03
C酱1区,哈哈哈,0,中性,简单互动,,,2025-08-08 16:17:19
C酱1区,对比了下是差不多,0,负面,使用反馈,,,2025-08-08 16:18:34
C酱1区,洒脱，要结合自身实力！,0,中性,其他,,材质,2025-08-08 16:21:28
C酱1区,是我不懂事了,0,中性,咨询问题,,,2025-08-08 16:26:26
C酱1区,要到了每个品都有的合集http://tieba.baidu.com/mo/q/checkurl?url=https%3A%2F%2Fshop.m.taobao.com%2Fshop%2Fsr.htm%3Fp%3DD1qd6Il_nYpgg_0_uO6nB&urlrefer=93b79add9b8ac7194d74be077b8ec478！,0,中性,咨询问题,,,2025-08-08 16:28:13
C酱1区,刚好要来了传送门👉http://tieba.baidu.com/mo/q/checkurl?url=https%3A%2F%2Fshop.m.taobao.com%2Fshop%2Fsr.htm%3Fp%3DD1qd6Il_nYpgg_0_uO6nB&urlrefer=93b79add9b8ac7194d74be077b8ec478,0,正面,咨询问题,,,2025-08-08 16:29:08
C酱1区,“送你”,0,中性,其他,,,2025-08-08 16:35:52
C酱1区,这个点进去怎么领啊,12,中性,咨询问题,,,2025-08-08 17:11:30
C酱1区,👌の,0,中性,其他,,,2025-08-08 17:25:44
C酱1区,coc赤鸢，14斤,0,中性,其他,赤鸢,,2025-08-08 18:35:22
C酱1区,可以先用小型半身,0,正面,其他,,,2025-08-08 18:59:08
C酱1区,送我半身,0,中性,其他,,,2025-08-08 19:46:43
C酱1区,是个人才,0,中性,其他,,,2025-08-08 20:31:36
C酱1区,飞机杯,0,中性,其他,,,2025-08-09 09:31:10
C酱1区,都是男生，都会有需求吧,0,中性,其他,,,2025-08-09 09:39:20
C酱1区,那就别坚持了！,0,中性,其他,,,2025-08-09 09:44:43
C酱1区,对兄弟这么好,0,正面,其他,,,2025-08-09 09:45:45
C酱1区,👍👍👍,0,中性,简单互动,,,2025-08-09 09:46:34
C酱1区,,0,中性,其他,,,2025-08-09 23:40:25
C酱1区,👍棒,0,正面,简单互动,,,2025-08-10 12:29:10
C酱1区,完全可以,0,正面,其他,,,2025-08-10 19:26:48
C酱1区,拍社死,0,中性,其他,,,2025-08-10 19:29:34
C酱1区,可以直接去coc店铺里面搜哈,0,正面,其他,,,2025-08-10 19:34:37
C酱1区,社长娜娜子不错，但更期待赤鸢,0,正面,其他,赤鸢,,2025-08-11 08:40:04
C酱1区,有客户就是寄厂里报废的，买的多了不会社死的了,0,中性,其他,,,2025-08-11 08:51:39
C酱1区,轻缓进行,0,正面,其他,,,2025-08-11 09:33:18
C酱1区,,0,中性,其他,,,2025-08-11 09:33:29
C酱1区,😂,0,中性,简单互动,,,2025-08-11 09:37:22
C酱1区,高度大概是你小臂的大小,0,中性,其他,,通道刺激度,2025-08-11 10:06:30
C酱1区,200以内，想在能力范围内买一个,0,中性,其他,,,2025-08-11 11:36:42
C酱1区,300以内的就是比较小的半身，你是新手的话可以先选小的，大的不好搞定,0,正面,吐槽不满,,,2025-08-11 11:42:09
C酱1区,除了二手的就只能是星梨奈啊,0,中性,其他,星梨奈,,2025-08-11 11:46:03
C酱1区,红温,0,中性,其他,,,2025-08-11 11:48:31
C酱1区,好嘞~,0,正面,其他,,,2025-08-11 11:48:53
C酱1区,这两个也不太有可比性，一个半身一个屯，黄油小姐是慢玩款，社长娜娜子要赤🐓一些,0,中性,吐槽不满,黄油小姐,通道刺激度,2025-08-11 13:44:33
C酱1区,新手时期完全不敢想半身，太难打理了,0,中性,其他,,,2025-08-11 14:03:07
C酱1区,当时在B站上看到圣杯介绍，才入坑的，就选的星梨奈，也算是一款小半身了吧,0,负面,其他,星梨奈,,2025-08-11 14:14:48
C酱1区,真是不容易，两层🐎,0,中性,其他,,,2025-08-11 16:11:35
C酱1区,😭,0,中性,其他,,,2025-08-11 16:14:28
C酱1区,,0,中性,其他,,,2025-08-11 16:15:26
C酱1区,我也发现了,0,中性,使用反馈,,,2025-08-11 16:27:49
C酱1区,感觉这里的宽度就是这个意思,1,中性,使用反馈,,通道刺激度,2025-08-11 21:45:20
C酱1区,还好，用保护粉就行了,0,正面,其他,,清洗,2025-08-11 21:47:31
C酱1区,因为喜欢大雷，就想测测神代雾子,0,中性,其他,,,2025-08-12 10:37:59
C酱1区,不大，如果实在介意味道可以打开后散下味道,0,正面,其他,,气味、材质,2025-08-12 11:31:02
C酱1区,比我便宜,0,中性,其他,,,2025-08-12 11:31:16
C酱1区,,0,中性,其他,,,2025-08-12 12:42:39
C酱1区,真的可以同时拥有！,0,正面,其他,,,2025-08-12 12:43:51
C酱1区,星梨奈用了大半年了想换个大一点的了,0,中性,使用反馈,星梨奈,,2025-08-12 14:38:14
C酱1区,社长娜娜子怎么样啊？,0,中性,咨询问题,,,2025-08-12 14:54:46
C酱1区,自己处理掉，用黑色塑料袋包着扔掉,0,中性,其他,,,2025-08-12 15:10:27
C酱1区,我投星梨奈,0,中性,其他,星梨奈,,2025-08-12 15:11:45
C酱1区,我就喜欢小的，100以内能拿下吗？,0,正面,其他,,,2025-08-12 15:12:18
C酱1区,来个幽会券啊,0,中性,其他,,,2025-08-12 15:16:37
C酱1区,我之前买的100出头,0,中性,使用反馈,,,2025-08-12 15:38:51
C酱1区,还好我们都没放弃,0,正面,其他,,收纳,2025-08-12 15:43:37
C酱1区,所以我都用社长娜娜子，虽然也有点重，可玩性还是蛮强的！,0,正面,其他,,,2025-08-12 15:48:18
C酱1区,非现实漫画比例，小小身体上有大雷,0,负面,其他,,材质,2025-08-12 15:58:54
C酱1区,喜欢啊,0,正面,其他,,,2025-08-12 16:01:11
C酱1区,之前蛮担心的，但是实在喜欢外形，也就入手了，到了之后发现确实如此，外形的惊艳可以忽略xiong的缺点,0,正面,吐槽不满,,外观、材质,2025-08-12 16:02:26
C酱1区,coc赤鸢怎么样啊？想要软一点的！,0,正面,咨询问题,赤鸢,材质,2025-08-12 16:05:03
C酱1区,我图图都发布料，当然也不能发视频啦,0,中性,其他,,,2025-08-12 16:17:52
C酱1区,+1,0,中性,其他,,,2025-08-12 16:37:05
C酱1区,精神和身体上的满足感,0,正面,其他,,,2025-08-12 16:48:17
C酱1区,是的！,0,中性,其他,,,2025-08-12 17:16:32
C酱1区,听说还是不错的，你可以看看各种测评,0,正面,其他,,,2025-08-12 17:16:51
C酱1区,可以换了,0,正面,其他,,,2025-08-12 17:17:05
C酱1区,通道位置正常吗，姿势什么的好摆吗，,0,正面,其他,,通道,2025-08-12 17:40:21
C酱1区,可以直接搜名字，也可以直通🚗http://tieba.baidu.com/mo/q/checkurl?url=https%3A%2F%2Fshop.m.taobao.com%2Fshop%2Fsr.htm%3Fp%3DD1qd6Il_nYpgg_0_uO6nB&urlrefer=93b79add9b8ac7194d74be077b8ec478,0,正面,咨询问题,,,2025-08-12 17:54:30
C酱1区,我选娜娜子,0,中性,其他,,,2025-08-12 17:56:29
C酱1区,挺正常的，非贯通通道,0,中性,其他,,通道,2025-08-12 17:59:57
C酱1区,我喜欢放在凳子/桌子上厚褥,0,正面,其他,,收纳,2025-08-12 18:00:51
C酱1区,原来如此,0,中性,简单互动,,,2025-08-12 18:03:52
C酱1区,COC赤鸢，🐻做的挺软的,0,正面,其他,赤鸢,材质,2025-08-12 18:05:47
C酱1区,,0,中性,其他,,,2025-08-12 18:06:42
C酱1区,放床上压着呢,0,中性,其他,,收纳,2025-08-12 18:17:05
C酱1区,,0,中性,其他,,,2025-08-12 21:33:08
C酱1区,二弟🐱,0,中性,其他,,,2025-08-12 21:35:18
C酱1区,,0,中性,其他,,,2025-08-12 21:36:00
C酱1区,我的不是app的,0,中性,其他,,,2025-08-12 23:26:59
C酱1区,漂亮的！,0,中性,其他,,外观,2025-08-13 09:17:22
C酱1区,可以的，但十斤重量，跟真人压着感觉还是很不一样,0,正面,使用反馈,,,2025-08-13 09:20:17
C酱1区,coc赤鸢，14斤黑皮半身,0,中性,其他,赤鸢,,2025-08-13 09:35:49
C酱1区,做了做了软ying分区的，🐻pp软，又有支撑性,0,正面,其他,,材质,2025-08-13 09:36:52
C酱1区,看看楼上,0,中性,其他,,,2025-08-13 09:45:13
C酱1区,赤鸢快递在路上了！,0,中性,其他,赤鸢,,2025-08-13 09:45:59
C酱1区,,0,中性,其他,,,2025-08-13 10:44:43
C酱1区,,0,中性,其他,,,2025-08-13 11:22:10
C酱1区,保养好一点可以用半年到一年的,0,正面,其他,,清洗,2025-08-13 11:23:26
C酱1区,18楼有券，先领个,0,中性,其他,,,2025-08-13 11:26:33
C酱1区,喊你送兄弟,0,中性,其他,,,2025-08-13 11:30:27
C酱1区,是半软半ying分区，小细节外形都挺不错的,0,正面,其他,,外观、材质,2025-08-13 11:33:12
C酱1区,基础的,0,中性,其他,,,2025-08-13 11:36:32
C酱1区,外形确实涩,0,中性,其他,,外观、材质,2025-08-13 11:37:12
C酱1区,你想锻炼啥？,0,中性,其他,,通道刺激度,2025-08-13 13:28:11
C酱1区,可以啊，之前用星梨奈就2-3分钟，锻炼了两个多月，现在每次都可玩10来分钟,0,正面,使用反馈,星梨奈,通道刺激度,2025-08-13 13:43:47
C酱1区,怎么薅？,0,中性,咨询问题,,,2025-08-13 13:44:04
C酱1区,当然要带骨架啊，才好摆姿势,0,正面,其他,,,2025-08-13 13:46:51
C酱1区,跟室友打个招呼，啥不能玩的,0,中性,其他,,,2025-08-13 13:47:34
C酱1区,現在买不到300就能拿下,0,中性,其他,,,2025-08-13 14:04:50
C酱1区,我也是，看评价还不错的,0,正面,其他,,,2025-08-13 14:06:55
C酱1区,很难发出来,0,中性,其他,,,2025-08-13 15:50:08
C酱1区,吧里有啊，我都是贴吧薅的，省好几十很香,0,正面,其他,,气味,2025-08-13 16:35:13
C酱1区,才入手了星梨奈，还是不错的，感觉宿舍能用,0,正面,购买意向,星梨奈,,2025-08-13 16:39:37
C酱1区,也是,0,中性,其他,,,2025-08-13 17:39:52
C酱1区,还是用新的比较好，不敢用二手的！,0,正面,使用反馈,,,2025-08-13 17:43:53
C酱1区,这还要啥说明书,0,中性,其他,,,2025-08-13 17:55:07
C酱1区,羡慕,0,中性,其他,,,2025-08-13 17:56:46
C酱1区,功能不一样，大小也不一样，外形还挺像的,0,中性,其他,,外观,2025-08-13 17:57:39
C酱1区,介么厉害👍,0,正面,其他,,,2025-08-13 17:59:59
C酱1区,是的,0,中性,其他,,,2025-08-13 18:00:49
C酱1区,功能是星梨奈，外形那一定是娜娜子了！,0,中性,其他,星梨奈,外观,2025-08-13 21:49:07
C酱1区,164,4,中性,其他,,,2025-08-13 23:46:20
C酱1区,是的，现在有很多专业的飞机杯锻炼方法,1,中性,使用反馈,,通道刺激度,2025-08-14 09:15:31
C酱1区,如果单只是你说的，两个都可以吧,0,正面,其他,,,2025-08-14 10:24:42
C酱1区,娜娜子10斤用起来很不错，另一个之前也看了的贵太多了,0,中性,使用反馈,,,2025-08-14 13:34:40
C酱1区,魔皇比这大差不多10斤了,0,负面,使用反馈,,,2025-08-14 13:35:47
C酱1区,重八斤，价格贵了400+多😰,0,负面,其他,,,2025-08-14 13:41:07
C酱1区,是啊 但我明天准备开始下单了 不知道跟魔皇有什么区别,0,中性,购买意向,,,2025-08-14 13:42:22
C酱1区,我觉得你可以看看商品详情对比下，然后看下其他测评，娜娜子外形涩，性价比还是不错的,0,正面,使用反馈,,外观,2025-08-14 13:45:25
C酱1区,魔皇在之前了解到了 娜娜是昨晚看到的 重量外形大小肯定是不一样的,0,中性,使用反馈,,外观,2025-08-14 13:47:06
C酱1区,极速之星容易秒,0,中性,其他,,,2025-08-14 14:34:01
C酱1区,有多高啊，可以放床底下吗？,0,正面,其他,,收纳,2025-08-14 14:35:42
C酱1区,为什么我看到的要300多？,0,中性,其他,,,2025-08-14 14:39:02
C酱1区,我感觉不咋出油啊,0,中性,使用反馈,,清洗,2025-08-14 14:46:40
C酱1区,只有三斤，宿舍可以用啊,0,正面,其他,,,2025-08-14 15:18:45
C酱1区,是的！,0,中性,其他,,,2025-08-14 15:24:03
C酱1区,额，但凡你薅个券诶,0,中性,其他,,,2025-08-14 15:44:13
C酱1区,跟室友一起吗？,0,中性,其他,,,2025-08-14 15:48:23
C酱1区,14斤，但是腰很细一楼就抱起来了,0,中性,吐槽不满,,,2025-08-14 17:39:35
C酱1区,是的,0,中性,其他,,,2025-08-14 19:29:23
C酱1区,😋,0,中性,其他,,,2025-08-14 19:30:09
C酱1区,怎么锻炼,0,中性,咨询问题,,通道刺激度,2025-08-15 00:17:42
C酱1区,cu是什么意思,0,中性,其他,,,2025-08-15 07:40:18
C酱1区,简单直接,0,中性,其他,,,2025-08-15 10:02:31
C酱1区,,0,中性,其他,,,2025-08-15 10:04:37
C酱1区,保养的还算可以，哈哈哈,0,正面,其他,,清洗,2025-08-15 10:05:34
C酱1区,👌,0,中性,其他,,,2025-08-15 10:43:42
C酱1区,星梨奈，coc兔娘，用于锻炼都还可以，还是要看你自己的体质是不是铭感的，需要的是进阶次级的还是慢玩锻炼の,0,正面,吐槽不满,星梨奈,通道刺激度,2025-08-15 10:47:02
C酱1区,是学校还是家里呢？行李箱，床帘，衣柜，床底下都是不错的收藏地方,0,正面,其他,,收纳,2025-08-15 10:51:28
C酱1区,是的呢，小一点好清洗，收纳,0,正面,其他,,收纳、清洗,2025-08-15 10:52:47
C酱1区,吧里有，你找找,0,中性,其他,,,2025-08-15 13:50:18
C酱1区,星梨奈好像是有锻炼方法介绍的，不同的档位还有通道，分阶段锻炼,0,正面,其他,星梨奈,通道、通道刺激度,2025-08-15 13:51:59
C酱1区,估计是发不出来,0,中性,其他,,,2025-08-15 17:57:24
C酱1区,感觉怎么样啊，有特别之处吗？,0,中性,咨询问题,,,2025-08-15 18:40:52
C酱1区,黑皮很涩，外形细节做得很不错，大p股和大xiong很好rua,0,正面,其他,,外观,2025-08-15 18:52:22
C酱1区,里面有骨架，很好调整姿势,0,正面,其他,,,2025-08-15 19:06:39
C酱1区,只有三斤重量，小巧有份量，宿舍也挺好藏的,0,正面,其他,,收纳,2025-08-16 01:05:45
C酱1区,,0,中性,其他,,,2025-08-16 11:27:22
C酱1区,赤鸢用了一种软硬分区的“新技术”，在不分体的前提下，用两种材质的TPE的制作而成~所以支撑性很好又很有手感（ruan）,0,正面,使用反馈,赤鸢,材质,2025-08-16 15:10:12
C酱1区,细嗦呀！,0,中性,其他,,,2025-08-16 15:15:44
C酱1区,不错的,0,正面,其他,,,2025-08-16 15:17:31
C酱1区,很软很大很舒服，可以开发很多玩法,0,正面,其他,,材质,2025-08-16 15:33:18
C酱1区,别，污染环境了,0,中性,其他,,,2025-08-16 15:52:39
C酱1区,二代180+,0,中性,其他,,,2025-08-16 16:32:08
C酱1区,吧友浮力传送门http://tieba.baidu.com/mo/q/checkurl?url=https%3A%2F%2Fshop.m.taobao.com%2Fshop%2Fsr.htm%3Fp%3DD1qd6Il_nYpgg_0_uO6nB&urlrefer=93b79add9b8ac7194d74be077b8ec478,1,中性,咨询问题,,,2025-08-16 16:33:53
C酱1区,不算大,0,中性,其他,,,2025-08-16 16:55:11
C酱1区,挺ci激的，伸缩确实顶！,0,正面,其他,,材质,2025-08-16 17:19:41
C酱1区,可以！,0,正面,其他,,,2025-08-16 20:04:11
C酱1区,可以放行李箱里,0,正面,其他,,收纳,2025-08-16 21:04:42
C酱1区,还没有带着娜娜子过过安检,0,中性,其他,,,2025-08-16 21:05:37
C酱1区,cy,0,中性,其他,,,2025-08-16 21:12:56
C酱1区,cy,0,中性,其他,,,2025-08-16 21:13:35
C酱1区,快测快测,0,中性,其他,,,2025-08-16 21:28:16
C酱1区,二代三斤多，mini的不到三斤，通道比二代短一点点，刺激度没二代强，具体一点的我也不知道，我就用过一代,0,正面,其他,,通道、通道刺激度,2025-08-16 21:47:39
C酱1区,粗吧 我感觉,0,中性,使用反馈,,,2025-08-16 23:09:56
C酱1区,遇到老手就跟没进去一样,0,中性,其他,,,2025-08-17 13:07:45
C酱1区,那里面得多宽啊,0,中性,其他,,,2025-08-17 14:38:59
C酱1区,入手不亏，很好看,0,中性,购买意向,,外观,2025-08-17 15:28:10
C酱1区,新手要谨慎入手，次季度仅次于星梨奈,0,中性,购买意向,星梨奈,通道刺激度,2025-08-17 15:29:41
C酱1区,😥厉害了,0,正面,其他,,,2025-08-17 15:30:18
